port_21,port_22,port_23,port_25,port_53,port_80,port_110,port_123,port_161,port_389,port_443,port_8080,port_8888,risk_label
1,1,0,0,1,1,1,1,1,1,1,1,0,High
0,0,0,1,0,0,1,1,0,0,0,0,1,Medium
0,0,0,1,0,0,0,0,1,0,1,0,0,High
1,1,1,0,0,1,0,1,0,1,0,1,1,Critical
0,0,0,0,1,0,1,1,1,0,1,1,0,Medium
1,0,0,1,1,0,1,1,1,1,1,1,1,High
1,1,0,0,0,0,1,1,0,1,0,1,0,High
0,1,0,1,0,0,0,1,1,1,1,1,1,Medium
0,1,1,1,1,0,0,0,1,1,0,0,1,Critical
1,0,0,1,0,1,1,1,0,1,0,1,0,High
0,1,0,1,1,0,0,1,1,0,1,1,1,Medium
0,1,0,0,0,0,1,0,1,0,0,1,1,Medium
0,1,0,0,1,1,1,1,0,0,1,1,1,Medium
1,1,0,0,0,0,1,1,0,0,1,0,1,High
0,1,1,0,1,1,0,1,0,0,0,0,1,Critical
0,0,1,0,0,1,1,1,0,0,1,0,1,Critical
0,0,1,1,1,0,0,1,1,1,0,1,0,Critical
1,0,1,0,1,1,0,0,0,0,0,0,0,Critical
0,0,0,0,1,0,1,0,1,1,0,1,1,Medium
1,1,1,0,0,0,1,0,1,1,0,1,0,Critical
1,1,0,1,0,1,1,1,1,0,1,1,0,High
0,0,1,1,0,0,0,0,1,0,0,0,1,Critical
1,1,1,1,1,0,1,1,1,0,1,0,1,Critical
1,0,0,0,0,1,1,0,1,1,0,1,1,High
1,0,1,0,0,0,1,0,1,1,0,1,0,Critical
1,1,0,0,1,1,0,1,1,1,1,0,1,High
0,1,1,0,0,0,1,1,0,1,1,0,0,Critical
0,0,1,0,1,1,0,1,0,0,1,0,0,Critical
1,1,0,1,1,1,0,1,0,1,1,0,1,High
0,0,1,1,0,0,0,0,1,1,1,0,1,Critical
1,0,0,0,1,1,0,1,0,0,1,0,0,High
0,0,0,1,0,1,1,1,0,0,0,0,1,Medium
0,1,1,1,0,0,0,0,0,0,0,1,1,Critical
0,1,1,1,0,0,1,0,0,1,0,0,1,Critical
1,1,1,0,0,0,0,0,1,0,1,1,0,Critical
1,0,1,0,0,1,1,0,1,1,1,1,0,Critical
0,1,0,0,0,1,0,0,0,1,0,1,1,Medium
1,0,1,1,1,1,1,1,1,1,0,0,0,Critical
0,1,0,1,0,0,1,0,1,0,1,1,1,Medium
0,1,0,0,0,1,1,0,1,1,0,1,1,Medium
0,1,0,1,1,0,1,0,0,1,0,0,0,Low
0,0,0,1,1,1,0,1,0,0,0,1,1,Medium
1,0,1,1,0,0,0,0,1,1,1,0,0,Critical
1,1,1,1,1,1,1,0,0,1,0,0,1,Critical
1,1,1,1,0,1,1,1,0,1,1,1,1,Critical
0,0,0,0,1,1,1,0,1,0,1,0,0,Low
0,1,1,1,1,1,0,0,1,1,1,0,0,Critical
1,1,1,1,0,0,0,1,1,1,1,1,0,Critical
1,1,0,0,1,0,0,0,1,0,0,1,0,High
1,0,0,0,0,0,0,1,1,1,0,1,0,High
0,0,1,1,0,0,0,0,1,1,0,1,0,Critical
1,0,1,0,1,0,1,1,0,1,0,0,0,Critical
0,1,1,1,1,1,0,1,0,0,1,0,0,Critical
0,0,0,1,1,1,0,1,0,1,1,0,0,Low
1,1,1,0,1,1,1,0,0,1,0,0,0,Critical
0,1,0,0,0,1,0,1,1,0,0,0,1,Medium
0,1,1,1,0,0,0,0,1,1,0,1,0,Critical
0,0,1,1,1,1,0,0,1,0,1,1,0,Critical
1,0,0,0,1,0,1,0,1,1,0,0,0,High
1,1,0,0,0,1,0,1,1,0,0,0,1,High
0,0,0,0,1,1,0,1,0,1,1,1,0,Medium
1,1,0,0,1,0,0,1,0,1,0,1,1,High
0,0,0,1,1,1,0,1,1,0,0,0,0,Medium
0,1,0,0,1,0,0,0,1,0,1,0,1,Medium
0,0,1,0,0,1,0,1,0,1,0,1,1,Critical
0,0,1,1,0,1,1,1,1,1,0,1,0,Critical
1,1,1,0,0,1,1,1,0,1,1,1,0,Critical
1,1,0,1,0,1,0,0,0,1,0,1,0,High
0,1,1,0,1,1,1,0,1,0,0,1,1,Critical
1,0,1,0,0,1,1,0,0,0,0,0,1,Critical
1,1,0,1,1,1,1,0,0,0,1,1,1,High
0,0,1,0,0,0,0,0,1,0,1,1,0,Critical
0,1,0,1,1,0,0,1,0,1,1,1,0,Medium
1,1,1,0,0,1,1,1,0,0,0,1,0,Critical
0,1,0,1,0,1,0,0,0,0,0,0,0,Medium
1,0,1,1,0,0,1,1,0,1,0,0,1,Critical
0,0,0,1,0,1,0,1,0,1,0,1,0,Medium
1,1,1,1,0,0,0,0,1,0,1,1,1,Critical
1,0,0,1,1,1,1,0,0,0,0,1,0,High
0,1,0,1,1,1,0,0,1,0,1,0,1,Medium
0,0,0,0,1,0,1,0,0,0,0,0,1,Medium
0,1,1,1,0,1,1,1,0,1,1,1,1,Critical
1,0,1,1,1,0,0,1,1,0,1,1,1,Critical
0,1,0,1,1,1,0,1,1,1,0,1,1,Medium
1,0,0,1,0,1,0,0,0,0,0,1,0,High
0,1,0,0,1,0,1,1,1,0,1,1,0,Medium
0,0,1,1,1,0,0,0,1,1,0,1,0,Critical
1,1,1,1,1,0,0,1,0,0,1,0,0,Critical
0,0,0,0,0,0,0,1,0,1,0,0,0,Low
1,0,0,1,1,1,0,0,0,0,1,1,0,High
1,0,1,1,1,0,1,0,0,0,0,1,0,Critical
0,1,1,1,1,0,1,1,1,0,1,0,1,Critical
1,1,1,1,0,0,1,0,0,0,0,0,1,Critical
0,0,1,1,0,1,0,1,0,1,1,0,1,Critical
1,1,1,1,0,1,1,0,1,1,1,0,1,Critical
1,1,0,0,1,1,0,0,0,1,0,1,1,High
1,0,0,1,1,1,1,0,1,0,0,0,1,High
1,0,1,1,0,1,1,1,0,0,0,1,0,Critical
1,0,1,0,0,1,0,1,0,0,1,1,0,Critical
0,1,1,0,1,0,1,1,0,0,1,0,1,Critical
1,1,0,0,1,1,1,0,0,0,0,1,0,High
0,0,1,1,0,0,1,0,0,0,0,0,1,Critical
1,1,1,1,1,1,0,1,0,1,1,0,1,Critical
1,1,1,0,0,0,1,1,1,0,0,0,1,Critical
1,1,0,1,1,1,0,1,1,0,1,0,0,High
1,1,1,1,0,1,0,0,0,0,0,0,1,Critical
0,0,0,0,0,1,1,1,1,1,1,1,1,Medium
1,1,0,1,0,1,1,0,0,1,1,0,1,High
1,1,0,0,0,1,1,0,1,1,0,0,1,High
1,1,0,0,0,1,1,0,1,0,0,1,1,High
1,1,0,0,1,1,1,0,0,1,0,1,0,High
1,1,0,1,0,0,0,1,1,0,1,0,0,High
1,0,1,1,0,0,1,1,0,0,0,0,1,Critical
1,1,1,1,0,0,1,0,0,1,0,1,0,Critical
0,1,0,0,0,1,1,0,1,0,1,1,1,Medium
0,0,1,1,1,1,1,1,0,0,1,1,0,Critical
1,0,0,1,1,0,0,0,0,1,0,1,1,High
1,0,1,1,0,0,0,1,1,1,0,0,0,Critical
0,0,1,1,1,1,1,0,1,0,1,0,1,Critical
1,1,0,1,1,1,0,0,1,1,1,0,1,High
0,1,1,0,1,1,0,0,0,0,1,0,0,Critical
0,0,0,1,0,1,0,0,0,1,1,1,0,Medium
0,0,1,0,0,1,1,0,1,1,1,1,0,Critical
0,1,1,0,0,0,0,0,0,0,1,0,0,Critical
0,1,1,1,0,0,1,1,1,1,1,1,0,Critical
1,0,1,1,1,1,1,0,1,1,1,0,1,Critical
1,0,0,0,0,1,1,0,1,0,1,1,0,High
0,1,0,0,1,0,1,0,1,1,0,0,1,Medium
0,0,0,1,1,1,0,0,1,0,0,0,0,Medium
0,1,0,0,1,0,0,0,1,1,1,0,1,Medium
1,0,1,0,1,0,0,0,0,0,1,0,0,Critical
0,1,0,1,1,1,1,0,0,1,1,1,1,Medium
1,1,0,0,0,0,0,0,1,0,0,0,0,High
1,1,1,1,0,1,1,1,0,0,0,1,1,Critical
0,1,1,0,1,0,1,0,0,1,1,1,0,Critical
1,1,1,0,1,1,0,1,1,0,0,0,0,Critical
0,1,1,0,0,1,1,1,1,1,1,0,1,Critical
1,0,1,0,0,1,0,0,1,1,1,0,1,Critical
0,1,1,1,1,0,0,1,0,1,1,0,0,Critical
1,1,1,1,1,1,1,0,1,1,1,0,0,Critical
0,0,0,1,1,1,1,1,1,0,1,0,0,Low
0,1,0,0,0,0,1,0,1,1,0,1,1,Medium
1,0,0,1,1,1,1,1,1,1,0,0,1,High
1,1,0,1,1,0,0,1,0,0,1,1,0,High
0,0,1,0,1,0,1,1,1,1,1,0,0,Critical
1,1,1,1,1,1,1,1,0,0,0,0,1,Critical
0,0,0,0,0,0,0,1,1,1,0,1,1,Medium
0,1,1,1,0,0,0,0,1,1,0,1,1,Critical
0,0,1,0,0,1,1,0,1,1,1,0,1,Critical
1,0,0,0,1,0,1,1,1,1,0,1,0,High
0,0,0,0,0,0,1,0,0,1,0,0,0,High
0,0,0,0,1,0,0,0,1,1,1,0,1,Medium
1,0,0,0,0,0,1,1,1,1,0,1,0,High
1,0,1,0,0,0,1,0,0,0,0,1,1,Critical
0,1,1,1,1,0,1,1,0,1,0,0,1,Critical
0,1,0,1,1,1,0,0,1,0,0,1,0,Medium
0,1,0,1,0,1,1,1,1,1,0,0,1,Medium
1,0,0,0,1,1,1,0,1,1,0,0,0,High
1,1,0,1,1,1,0,1,0,0,1,0,0,High
1,0,1,1,0,1,1,1,1,0,0,1,1,Critical
1,0,0,0,0,0,0,0,0,1,1,1,0,High
1,0,1,0,0,0,0,0,0,1,0,0,0,Critical
0,0,1,0,1,0,0,1,1,0,0,1,0,Critical
0,0,1,1,1,0,0,1,1,1,1,0,0,Critical
1,1,0,1,0,0,1,1,0,1,0,1,0,High
0,0,1,1,0,0,0,1,1,0,0,1,0,Critical
1,1,0,1,1,1,1,1,1,1,1,0,0,High
0,1,0,1,1,0,0,0,0,0,0,1,0,Medium
0,1,1,1,0,0,0,1,0,1,0,1,1,Critical
1,1,0,1,1,1,1,0,1,0,0,0,0,High
1,1,0,1,1,1,0,1,1,1,0,0,0,High
1,1,1,0,0,0,1,0,1,0,0,1,1,Critical
0,1,1,0,1,1,1,1,1,1,1,0,0,Critical
1,1,1,0,0,0,0,0,1,0,0,1,0,Critical
1,1,0,0,0,1,0,0,0,1,0,1,0,High
1,1,1,1,0,1,0,1,0,1,1,1,1,Critical
0,1,0,0,1,0,0,0,0,0,0,0,0,Low
1,0,1,0,0,0,0,1,1,0,1,0,1,Critical
1,1,1,1,1,0,0,1,0,1,0,1,0,Critical
0,1,0,0,0,0,0,0,0,1,0,1,1,Medium
0,0,0,0,1,0,1,1,0,0,0,1,1,Medium
1,1,1,1,0,1,1,1,0,0,0,0,0,Critical
1,0,1,0,1,0,0,1,1,0,0,1,0,Critical
0,1,1,1,0,0,1,0,1,1,0,1,0,Critical
1,0,0,0,1,0,1,0,0,1,0,0,1,High
1,1,1,0,0,1,0,1,1,1,0,1,0,Critical
1,0,0,0,0,0,1,0,1,1,1,1,1,High
1,1,1,1,1,1,1,1,1,0,1,1,0,Critical
1,1,1,1,0,0,0,1,0,0,1,0,1,Critical
1,1,0,1,1,0,1,0,0,0,0,0,1,High
0,1,1,1,1,1,1,0,0,0,1,0,1,Critical
0,0,0,1,1,0,0,0,0,1,0,1,1,Medium
1,0,0,1,1,1,1,0,0,0,0,0,0,High
0,0,0,1,0,1,1,0,0,0,1,1,1,Medium
1,0,0,1,0,0,0,0,0,1,1,0,1,High
0,0,1,1,1,0,1,1,0,0,1,1,0,Critical
1,1,0,1,0,1,0,1,1,0,1,1,1,High
1,1,0,1,1,0,0,1,1,1,1,1,1,High
0,1,1,1,0,1,0,0,1,1,0,0,1,Critical
1,0,0,0,0,0,0,1,0,1,1,0,1,High
0,0,1,1,0,1,1,1,0,1,1,1,0,Critical
1,0,1,0,1,1,1,1,0,0,0,1,0,Critical
1,0,1,1,1,1,0,0,1,0,0,0,0,Critical
1,0,1,0,0,0,0,0,1,1,0,0,1,Critical
1,0,0,1,0,0,0,0,1,0,1,1,1,High
1,0,0,1,0,0,0,0,1,0,0,0,0,High
0,1,0,1,0,0,0,1,0,0,1,1,0,Medium
1,1,1,1,1,1,0,1,1,0,0,1,1,Critical
1,1,0,1,0,0,1,1,1,1,1,0,0,High
1,1,1,1,0,1,0,1,0,1,0,1,1,Critical
0,0,1,0,1,0,1,1,1,0,1,0,0,Critical
1,0,1,1,1,1,0,1,0,0,1,1,1,Critical
1,1,0,1,1,1,1,0,0,0,1,0,1,High
0,1,1,1,1,1,0,0,1,1,0,0,1,Critical
0,0,0,0,1,1,1,0,1,1,0,0,1,Medium
0,1,0,0,1,0,0,1,0,0,0,0,0,Low
1,1,0,1,0,0,0,1,0,0,0,1,0,High
1,0,1,1,0,0,1,1,1,1,0,0,1,Critical
0,1,0,1,1,1,0,1,1,1,1,0,1,Medium
0,0,1,1,1,1,0,1,1,0,0,1,0,Critical
0,1,0,0,0,0,0,0,1,1,0,1,0,Medium
1,0,0,0,0,0,1,1,0,1,1,1,1,High
0,0,0,0,1,1,1,0,0,0,1,0,1,Medium
0,1,1,0,0,1,1,1,1,1,0,1,0,Critical
0,1,0,0,0,1,1,1,1,1,0,0,1,Medium
1,1,0,0,1,1,0,0,0,0,0,0,1,High
0,1,0,1,0,1,1,1,0,0,0,0,0,Medium
0,1,0,0,0,0,0,0,1,0,0,0,1,Medium
0,1,1,0,0,0,0,1,0,1,0,1,1,Critical
1,1,1,0,0,1,1,0,0,1,1,1,1,Critical
0,0,0,0,0,0,0,0,1,1,1,1,0,Medium
1,1,0,0,1,0,0,1,0,1,0,0,0,High
0,0,1,0,0,0,1,1,0,0,0,0,1,Critical
1,0,1,0,1,1,0,1,1,0,1,1,0,Critical
1,0,1,0,1,1,1,0,0,0,1,0,1,Critical
0,1,1,0,1,1,0,0,0,0,1,0,1,Critical
1,1,1,0,1,0,1,0,1,0,0,1,0,Critical
0,1,1,0,0,0,0,0,1,1,1,0,0,Critical
1,0,1,0,1,1,0,0,0,1,1,0,0,Critical
0,1,1,1,0,0,1,1,1,1,0,0,1,Critical
0,0,0,1,1,0,0,0,0,1,0,1,0,Medium
0,0,1,0,1,0,0,0,0,0,0,1,0,Critical
1,0,1,1,0,1,1,0,0,0,0,1,0,Critical
1,1,0,0,0,1,1,0,0,0,0,0,1,High
1,0,0,1,1,0,0,0,1,1,0,0,0,High
1,0,0,1,0,0,0,1,1,1,0,0,0,High
1,1,0,1,1,1,0,0,1,1,1,0,1,High
0,0,0,1,0,0,1,0,1,1,1,1,0,Medium
0,1,1,0,1,1,1,1,0,1,1,0,1,Critical
0,0,1,1,0,0,0,1,1,1,0,0,1,Critical
0,0,1,1,0,1,1,0,0,0,0,1,0,Critical
1,1,1,1,1,0,0,0,1,0,1,1,0,Critical
1,0,1,1,1,0,1,1,1,1,0,0,1,Critical
0,1,0,0,1,1,1,1,1,1,0,0,1,Medium
0,0,1,0,0,1,0,1,1,1,1,0,1,Critical
1,1,0,0,1,1,0,0,1,0,1,1,1,High
1,0,0,0,1,1,1,0,0,1,0,1,0,High
1,0,1,1,1,0,1,0,1,0,0,0,1,Critical
0,1,1,0,1,0,0,1,1,0,1,1,1,Critical
0,0,1,0,0,0,1,1,1,1,1,0,0,Critical
1,1,0,0,1,0,0,0,1,0,1,1,1,High
0,0,0,0,1,1,0,1,1,1,0,0,0,Medium
1,0,1,1,0,1,0,0,0,1,1,1,1,Critical
1,0,0,0,0,0,0,1,1,1,1,1,1,High
1,1,0,1,0,0,0,0,0,1,0,0,1,High
1,1,0,1,1,0,0,0,0,0,0,0,0,High
1,1,0,1,1,1,0,1,1,0,1,0,1,High
1,0,1,1,1,0,1,0,1,0,0,1,0,Critical
0,1,1,0,1,0,1,0,0,0,1,0,1,Critical
1,0,1,0,0,1,0,1,0,0,0,1,0,Critical
1,1,0,1,0,1,1,0,1,1,1,1,0,High
1,1,1,0,1,1,1,1,0,1,0,1,1,Critical
1,0,1,1,1,0,0,0,1,0,1,0,0,Critical
0,0,1,0,0,1,0,0,0,1,1,1,1,Critical
0,0,1,0,1,1,1,1,1,0,0,0,1,Critical
0,0,0,1,1,0,0,1,1,1,0,1,1,Medium
1,0,1,0,1,1,0,0,1,1,0,0,1,Critical
0,1,0,0,0,0,1,0,1,1,0,0,0,Low
0,1,0,0,1,0,0,1,1,1,0,1,0,Medium
0,0,0,0,1,1,1,1,1,1,1,0,0,Low
0,1,0,1,1,1,1,1,1,0,1,0,0,Low
0,0,0,1,1,1,0,0,0,0,0,0,0,Medium
0,0,1,1,1,0,0,1,1,0,0,1,1,Critical
1,1,0,0,1,0,0,0,0,0,0,0,1,High
0,0,0,0,1,0,0,1,1,1,1,1,1,Medium
1,1,1,1,0,1,1,0,0,0,1,1,1,Critical
0,1,0,1,1,0,1,0,0,1,0,0,0,Low
0,0,0,0,1,1,0,1,1,0,0,0,1,Medium
1,0,1,1,1,1,0,0,0,1,0,1,1,Critical
1,0,0,1,1,0,1,0,1,1,0,1,1,High
1,1,0,1,1,0,1,1,0,1,1,1,1,High
1,1,0,1,1,0,0,0,0,0,1,1,0,High
1,1,1,1,1,0,0,1,1,1,1,0,0,Critical
1,1,0,1,1,1,1,0,1,0,1,0,1,High
1,0,0,0,1,0,1,0,1,1,0,1,0,High
1,1,1,1,0,1,1,1,1,0,0,0,1,Critical
1,0,1,1,1,1,0,1,1,0,0,1,1,Critical
0,1,1,1,1,0,0,0,0,0,0,1,0,Critical
0,0,0,0,1,0,1,0,0,0,0,0,1,Medium
1,0,0,0,0,1,0,1,0,1,0,1,0,High
1,0,1,0,0,1,0,1,1,1,0,0,0,Critical
1,1,1,0,0,0,1,1,0,0,1,1,1,Critical
1,0,0,1,1,0,0,0,1,1,1,0,1,High
0,0,1,1,1,1,0,0,1,1,1,1,0,Critical
1,1,0,1,1,0,0,1,1,0,0,1,1,High
1,1,0,0,0,0,1,1,0,1,0,0,1,High
1,1,1,1,1,1,1,0,0,1,0,1,0,Critical
1,0,0,1,1,0,0,1,1,0,0,0,0,High
0,0,0,1,1,0,0,1,0,1,1,0,1,Medium
0,0,1,0,1,0,0,0,0,0,0,1,0,Critical
1,1,1,1,0,1,0,1,0,1,0,1,0,Critical
0,0,1,0,1,0,1,1,1,1,1,1,0,Critical
1,1,1,0,1,0,1,1,1,1,0,0,1,Critical
0,0,1,0,0,0,1,0,0,0,1,1,1,Critical
1,0,1,0,1,1,0,0,0,0,0,1,0,Critical
1,1,1,0,1,1,0,1,0,0,0,1,0,Critical
1,1,1,0,0,1,0,1,0,0,0,0,0,Critical
0,1,1,0,1,0,0,0,0,0,1,1,1,Critical
0,1,0,0,1,1,1,0,1,1,0,1,1,Medium
0,1,1,1,0,1,0,0,1,0,1,0,1,Critical
0,1,1,1,0,1,1,1,0,1,0,1,0,Critical
0,1,1,1,1,1,0,0,1,0,1,1,1,Critical
1,1,0,1,0,0,1,0,1,1,0,1,0,High
0,1,0,0,0,0,0,1,0,0,0,0,0,Safe
1,0,0,1,0,1,1,1,1,0,1,0,1,High
1,0,1,1,0,1,0,0,1,1,1,0,0,Critical
1,1,0,0,1,1,0,0,0,0,1,1,1,High
0,1,1,0,0,0,0,0,0,1,0,1,0,Critical
1,0,1,1,1,1,0,1,1,1,0,1,0,Critical
1,0,0,1,0,1,1,1,1,1,1,0,1,High
1,0,0,1,1,1,0,0,1,0,0,1,1,High
1,0,0,0,0,1,0,0,0,0,0,0,1,High
0,0,1,1,0,0,1,0,1,1,1,1,0,Critical
0,0,1,1,0,0,1,1,1,0,1,1,1,Critical
0,1,1,1,0,0,1,1,0,1,0,0,1,Critical
0,1,1,0,0,0,1,0,1,1,0,0,1,Critical
1,1,1,1,1,1,1,1,0,1,1,1,1,Critical
1,1,0,0,0,1,1,0,1,1,0,1,1,High
1,1,0,0,0,1,0,0,0,0,0,1,1,High
0,0,1,1,1,1,1,0,1,0,0,1,0,Critical
0,1,1,1,1,0,1,0,0,1,1,0,1,Critical
1,1,1,0,0,0,1,1,0,0,1,1,0,Critical
1,0,0,0,0,1,1,1,0,0,0,1,0,High
0,1,1,0,1,0,1,0,1,0,1,1,0,Critical
1,1,0,1,1,0,0,0,0,1,1,0,1,High
0,1,1,0,1,0,0,0,0,0,0,1,1,Critical
0,0,1,1,1,1,0,1,0,0,1,0,0,Critical
0,0,0,0,0,1,0,0,1,1,1,0,0,Medium
0,0,1,0,0,1,0,1,1,1,0,1,1,Critical
0,0,1,1,1,0,1,1,1,0,1,1,0,Critical
0,0,1,0,1,1,0,0,0,0,1,0,1,Critical
1,0,1,0,0,0,1,0,0,1,1,1,1,Critical
0,1,0,1,1,0,0,0,1,0,1,0,0,Low
0,0,1,1,1,0,0,0,0,0,0,1,1,Critical
1,0,0,1,0,1,0,0,0,1,0,1,0,High
1,0,0,0,1,0,0,0,0,0,1,0,1,High
1,0,1,1,1,1,1,0,0,0,1,0,0,Critical
0,0,0,0,1,0,0,1,1,0,0,1,0,Medium
0,1,0,0,0,1,0,0,0,0,0,0,1,Medium
1,0,0,1,0,0,0,0,1,1,1,0,0,High
1,1,0,1,0,1,1,0,1,0,1,0,0,High
1,0,0,1,1,0,1,0,1,0,1,1,0,High
1,1,0,0,0,1,1,0,0,0,0,1,1,High
0,1,1,0,1,1,0,0,0,0,0,0,0,Critical
1,1,0,1,1,0,1,1,1,1,0,1,1,High
1,0,1,1,0,1,0,0,0,0,1,0,0,Critical
0,1,1,1,1,1,1,1,1,1,1,0,1,Critical
0,1,1,1,0,0,0,1,1,0,1,1,0,Critical
1,0,1,0,0,1,0,1,1,0,1,1,1,Critical
0,0,0,1,1,1,0,0,1,0,0,1,1,Medium
0,1,0,0,1,0,1,0,1,0,1,1,0,Medium
0,1,0,0,1,0,1,1,1,1,0,0,1,Medium
1,0,0,1,1,0,1,0,0,1,0,1,1,High
0,1,1,0,1,0,1,1,1,1,0,0,1,Critical
1,1,0,1,1,0,1,1,0,0,1,1,0,High
0,0,0,1,0,1,0,1,1,0,1,0,1,Medium
1,0,0,0,0,1,0,0,1,1,0,1,0,High
1,0,0,1,0,1,1,0,0,1,0,1,0,High
0,1,1,1,1,1,1,1,1,1,0,1,0,Critical
0,0,0,1,0,1,0,0,0,1,0,0,1,Medium
0,1,0,1,1,1,1,1,1,1,1,0,0,Low
1,0,1,0,1,0,1,0,1,1,1,1,0,Critical
0,1,0,0,0,1,1,1,1,1,0,1,1,Medium
1,0,0,1,1,1,0,0,0,1,0,0,0,High
0,1,0,1,0,0,0,1,0,1,1,1,0,Medium
0,1,1,1,0,1,0,0,0,1,1,1,1,Critical
0,0,0,0,0,0,0,0,0,1,0,1,1,Medium
0,1,1,0,0,0,1,1,1,1,0,0,0,Critical
0,0,1,1,1,1,1,1,0,1,0,0,1,Critical
0,0,1,1,1,0,1,1,0,0,1,1,0,Critical
0,1,1,0,1,1,1,1,0,0,1,0,0,Critical
0,1,1,1,1,1,0,1,0,0,1,1,1,Critical
1,1,0,1,0,0,0,1,0,0,1,1,1,High
0,0,1,1,1,1,0,0,1,1,0,1,1,Critical
0,0,0,1,0,0,1,1,0,1,0,0,1,Medium
1,1,1,1,1,0,1,0,1,0,1,1,0,Critical
1,1,0,0,1,0,1,0,1,1,0,0,1,High
0,1,1,1,1,0,0,1,0,0,1,1,0,Critical
0,1,0,1,1,0,0,1,1,0,1,0,0,Low
0,0,0,1,0,1,0,1,1,0,1,1,1,Medium
1,0,0,1,1,1,0,1,1,1,0,1,0,High
1,0,1,1,1,0,1,0,0,0,1,1,0,Critical
1,0,0,1,1,1,0,1,0,1,0,1,0,High
1,1,0,0,1,1,0,0,0,1,0,0,0,High
1,0,1,1,0,0,1,0,0,1,1,1,1,Critical
1,1,0,1,1,1,0,0,1,1,0,0,0,High
1,0,0,0,0,1,1,1,0,1,1,0,0,High
1,1,1,1,1,0,0,0,0,1,0,0,0,Critical
1,0,1,0,1,1,0,1,0,1,0,1,0,Critical
1,0,0,1,0,1,0,0,0,0,1,0,0,High
0,1,1,1,0,1,1,0,1,1,0,0,0,Critical
1,1,1,1,0,0,1,1,0,1,1,0,1,Critical
1,1,0,0,0,0,0,0,1,0,1,0,1,High
0,1,0,1,1,1,0,0,1,0,1,1,0,Medium
1,0,0,0,0,1,1,0,1,1,1,1,1,High
0,0,0,1,0,0,1,0,1,1,1,1,0,Medium
1,1,0,1,1,0,1,1,0,1,1,1,0,High
0,1,1,0,1,1,1,0,0,1,1,1,1,Critical
0,1,0,0,1,1,1,0,0,0,0,0,1,Medium
0,0,0,1,1,1,1,1,1,0,0,0,1,Medium
1,0,0,0,1,0,1,1,0,0,1,1,0,High
1,1,1,0,1,1,1,0,0,0,1,1,1,Critical
0,0,0,0,1,0,1,1,0,0,1,1,0,Medium
1,1,1,0,0,1,0,1,0,0,0,0,0,Critical
0,1,0,1,1,1,0,1,1,1,0,0,1,Medium
1,0,0,1,0,1,1,1,0,0,1,1,0,High
0,1,0,0,1,0,0,0,1,1,0,1,0,Medium
0,1,1,0,1,0,0,0,0,0,1,1,0,Critical
1,0,0,0,0,1,1,1,1,1,1,0,0,High
0,1,0,1,1,0,0,1,0,1,1,0,0,Low
0,0,1,1,1,1,1,0,1,1,0,1,1,Critical
1,1,1,1,0,0,1,0,1,0,1,0,1,Critical
1,0,0,1,1,0,0,0,1,1,1,1,0,High
0,1,0,0,1,0,0,0,0,0,1,0,1,Medium
0,1,0,1,0,0,0,1,1,1,0,1,1,Medium
1,0,1,0,0,1,0,1,0,1,1,0,0,Critical
1,0,1,1,0,1,0,1,1,1,1,1,1,Critical
0,0,0,0,0,0,1,0,1,0,1,0,1,Medium
1,1,0,0,0,1,0,0,1,0,1,1,1,High
0,1,1,0,0,0,0,0,0,0,1,1,1,Critical
0,1,0,0,1,0,0,0,0,1,1,0,1,Medium
0,1,0,0,0,1,0,0,1,1,1,0,1,Medium
0,1,1,1,0,0,1,1,0,1,1,0,1,Critical
1,0,0,1,0,0,1,0,0,0,1,0,0,High
0,1,1,1,1,0,1,0,0,0,1,0,0,Critical
1,0,1,0,0,1,1,0,1,1,0,1,0,Critical
1,0,0,0,1,0,0,0,1,0,1,0,0,High
0,0,1,0,1,1,0,1,0,0,0,1,0,Critical
0,0,0,1,0,0,0,0,1,1,0,0,1,Medium
1,0,1,0,0,0,1,0,1,0,0,0,0,Critical
1,0,1,1,0,1,1,1,0,0,0,1,1,Critical
1,0,1,1,1,0,0,0,1,1,0,0,1,Critical
1,1,0,0,1,1,0,1,0,1,0,1,0,High
0,0,1,1,0,1,1,0,0,0,1,1,0,Critical
1,0,1,0,1,1,1,0,0,1,1,1,0,Critical
0,1,0,1,0,1,1,1,0,1,0,0,0,Medium
0,0,1,1,0,1,1,1,1,0,1,0,1,Critical
1,1,0,1,0,1,0,1,0,0,1,0,1,High
0,0,1,1,0,1,1,0,1,1,1,1,0,Critical
0,1,1,1,0,0,0,0,1,0,1,1,0,Critical
0,0,0,1,0,0,1,0,1,0,1,1,1,Medium
0,1,0,0,0,0,0,1,1,1,1,1,0,Medium
0,1,1,0,1,1,1,0,0,0,1,1,0,Critical
1,0,1,1,1,0,0,1,1,0,1,1,1,Critical
1,1,0,1,1,0,1,0,1,1,1,1,1,High
0,1,0,1,0,0,0,0,1,0,1,0,1,Medium
1,0,1,1,0,1,0,0,1,0,1,1,0,Critical
0,1,0,1,0,1,1,1,1,0,1,0,0,Low
0,0,1,0,0,0,0,1,0,0,0,0,1,Critical
0,1,0,1,1,1,1,0,1,1,1,1,1,Medium
0,0,1,0,0,0,0,1,1,1,0,0,1,Critical
0,0,0,1,1,0,0,0,1,1,0,1,1,Medium
0,0,0,0,0,0,0,1,1,1,0,1,0,Medium
